event_id,event_time,partition,source_system,source_vm,client_ip,database_name,login_name,lifecycle_phase,event_type,command_type,object_name,sql_text,query_length,rows_returned,failed_login_count,privilege_changed,maintenance_window,risk_label,severity,is_attack,attack_scenario,risk_score,baseline_score,baseline_decision,normalized_label,dataset_version
EVT-000083,2026-06-01T00:23:28+00:00,train,mssql,aidac-mssql,192.168.136.154,billing,svc_batch,deployment_window,read,SELECT,audit_log,"SELECT order_id, amount FROM orders WHERE order_date >= CURRENT_DATE - INTERVAL '7 days';",89,432,0,0,1,normal,INFO,0,none,0.1553,0.1047,allow,normal,controlled_sql_lab_47832_v1_seed42
EVT-000084,2026-06-01T00:23:44+00:00,train,pgsql,aidac-pgsql,192.168.136.121,auditdb,etl_user,normal_operation,maintenance,ALTER,payments,ALTER INDEX idx_orders_customer REBUILD;,40,10,0,0,0,normal,INFO,0,none,0.2157,0.1561,allow,normal,controlled_sql_lab_47832_v1_seed42
EVT-000085,2026-06-01T00:24:14+00:00,train,mssql,aidac-mssql,192.168.136.29,billing,svc_backup,normal_operation,maintenance,BACKUP,users,BACKUP DATABASE billing TO DISK = '/backup/billing_full.bak';,61,15,0,0,0,normal,INFO,0,none,0.2979,0.2815,allow,normal,controlled_sql_lab_47832_v1_seed42
EVT-000086,2026-06-01T00:24:38+00:00,train,mssql,aidac-mssql,192.168.136.45,crm,report_user,incident_response,write,UPDATE,audit_log,UPDATE accounts SET last_seen = CURRENT_TIMESTAMP WHERE account_id = 797306;,76,20,0,0,0,normal,INFO,0,none,0.2423,0.1937,allow,normal,controlled_sql_lab_47832_v1_seed42
EVT-000087,2026-06-01T00:24:41+00:00,train,mssql,aidac-mssql,192.168.136.125,hr,app_user,normal_operation,read,SELECT,users,"SELECT customer_id, status FROM customers WHERE customer_id = 451608;",69,74,0,0,0,normal,INFO,0,none,0.0906,0.0787,allow,normal,controlled_sql_lab_47832_v1_seed42
EVT-000088,2026-06-01T00:24:46+00:00,train,pgsql,aidac-pgsql,192.168.136.183,inventory,svc_batch,normal_operation,reporting,SELECT,transactions,SELECT count(*) FROM transactions WHERE status = 'SETTLED';,59,73,0,0,0,normal,LOW,0,none,0.0866,0.0687,allow,normal,controlled_sql_lab_47832_v1_seed42
EVT-000089,2026-06-01T00:24:49+00:00,train,pgsql,aidac-pgsql,192.168.136.96,inventory,dba_admin,normal_operation,maintenance,ALTER,payments,ALTER INDEX idx_orders_customer REBUILD;,40,11,0,0,0,normal,LOW,0,none,0.3359,0.2876,allow,normal,controlled_sql_lab_47832_v1_seed42
EVT-000090,2026-06-01T00:25:06+00:00,train,mssql,aidac-mssql,192.168.136.111,hr,readonly_user,deployment_window,maintenance,ALTER,users,ALTER INDEX idx_orders_customer REBUILD;,40,7,0,0,1,normal,LOW,0,none,0.1359,0.0664,allow,normal,controlled_sql_lab_47832_v1_seed42
EVT-000091,2026-06-01T00:25:18+00:00,train,mssql,aidac-mssql,192.168.136.32,auditdb,svc_backup,normal_operation,read,SELECT,users,"SELECT customer_id, status FROM customers WHERE customer_id = 907089;",69,351,0,0,0,normal,LOW,0,none,0.2668,0.2085,allow,normal,controlled_sql_lab_47832_v1_seed42
EVT-000092,2026-06-01T00:25:30+00:00,train,mssql,aidac-mssql,192.168.136.213,crm,svc_batch,normal_operation,maintenance,ALTER,payments,ALTER INDEX idx_orders_customer REBUILD;,40,19,0,0,0,normal,INFO,0,none,0.0927,0.0487,allow,normal,controlled_sql_lab_47832_v1_seed42
EVT-000093,2026-06-01T00:25:53+00:00,train,mssql,aidac-mssql,192.168.136.95,core_banking,dba_admin,normal_operation,maintenance,BACKUP,transactions,BACKUP DATABASE billing TO DISK = '/backup/billing_full.bak';,61,4,0,0,0,normal,LOW,0,none,0.0397,0.0274,allow,normal,controlled_sql_lab_47832_v1_seed42
EVT-000094,2026-06-01T00:26:00+00:00,train,mssql,aidac-mssql,192.168.136.95,billing,backup_user,deployment_window,maintenance,ALTER,payments,ALTER INDEX idx_orders_customer REBUILD;,40,15,0,0,1,normal,LOW,0,none,0.3292,0.2729,allow,normal,controlled_sql_lab_47832_v1_seed42
EVT-000095,2026-06-01T00:26:17+00:00,train,mssql,aidac-mssql,192.168.136.222,crm,readonly_user,incident_response,read,SELECT,audit_log,"SELECT customer_id, status FROM customers WHERE customer_id = 843672;",69,285,0,0,0,normal,INFO,0,none,0.1307,0.1122,allow,normal,controlled_sql_lab_47832_v1_seed42
EVT-000096,2026-06-01T00:26:23+00:00,train,mssql,aidac-mssql,192.168.136.79,hr,dba_admin,deployment_window,write,INSERT,audit_log,"INSERT INTO audit_log(user_id, action, created_at) VALUES (985968, 'LOGIN_OK', CURRENT_TIMESTAMP);",98,11,0,0,1,normal,INFO,0,none,0.0458,0.0024,allow,normal,controlled_sql_lab_47832_v1_seed42
EVT-000097,2026-06-01T00:26:43+00:00,train,pgsql,aidac-pgsql,192.168.136.49,billing,readonly_user,normal_operation,write,UPDATE,orders,UPDATE accounts SET last_seen = CURRENT_TIMESTAMP WHERE account_id = 486820;,76,9,0,0,0,normal,INFO,0,none,0.2242,0.158,allow,normal,controlled_sql_lab_47832_v1_seed42
EVT-000098,2026-06-01T00:26:55+00:00,train,pgsql,aidac-pgsql,192.168.136.191,core_banking,report_user,maintenance_window,write,INSERT,payments,"INSERT INTO audit_log(user_id, action, created_at) VALUES (142255, 'LOGIN_OK', CURRENT_TIMESTAMP);",98,12,0,0,1,normal,LOW,0,none,0.1597,0.1186,allow,normal,controlled_sql_lab_47832_v1_seed42
EVT-000099,2026-06-01T00:27:21+00:00,train,mssql,aidac-mssql,192.168.136.196,inventory,report_user,normal_operation,read,SELECT,transactions,"SELECT order_id, amount FROM orders WHERE order_date >= CURRENT_DATE - INTERVAL '7 days';",89,487,0,0,0,normal,INFO,0,none,0.1023,0.0713,allow,normal,controlled_sql_lab_47832_v1_seed42
EVT-000100,2026-06-01T00:27:31+00:00,train,mssql,aidac-mssql,192.168.136.90,hr,report_user,normal_operation,maintenance,ALTER,orders,ALTER INDEX idx_orders_customer REBUILD;,40,11,0,0,0,normal,INFO,0,none,0.03,0.0,allow,normal,controlled_sql_lab_47832_v1_seed42
EVT-000101,2026-06-01T00:28:00+00:00,train,pgsql,aidac-pgsql,192.168.136.221,core_banking,readonly_user,normal_operation,write,INSERT,users,"INSERT INTO audit_log(user_id, action, created_at) VALUES (349710, 'LOGIN_OK', CURRENT_TIMESTAMP);",98,7,0,0,0,normal,INFO,0,none,0.3363,0.3315,allow,normal,controlled_sql_lab_47832_v1_seed42
EVT-000102,2026-06-01T00:28:27+00:00,train,pgsql,aidac-pgsql,192.168.136.221,crm,svc_batch,deployment_window,reporting,SELECT,users,SELECT count(*) FROM transactions WHERE status = 'SETTLED';,59,168,0,0,1,normal,INFO,0,none,0.2655,0.2461,allow,normal,controlled_sql_lab_47832_v1_seed42
EVT-000103,2026-06-01T00:28:34+00:00,train,pgsql,aidac-pgsql,192.168.136.111,billing,dba_admin,normal_operation,read,SELECT,orders,"SELECT order_id, amount FROM orders WHERE order_date >= CURRENT_DATE - INTERVAL '7 days';",89,13,0,0,0,normal,LOW,0,none,0.0535,0.0524,allow,normal,controlled_sql_lab_47832_v1_seed42
EVT-000104,2026-06-01T00:28:45+00:00,train,pgsql,aidac-pgsql,192.168.136.151,crm,svc_backup,backup_window,read,SELECT,users,"SELECT customer_id, status FROM customers WHERE customer_id = 499381;",69,229,0,0,1,normal,INFO,0,none,0.2667,0.2351,allow,normal,controlled_sql_lab_47832_v1_seed42
EVT-000105,2026-06-01T00:28:55+00:00,train,mssql,aidac-mssql,192.168.136.236,core_banking,svc_report,normal_operation,reporting,SELECT,audit_log,SELECT count(*) FROM transactions WHERE status = 'SETTLED';,59,31,0,0,0,normal,LOW,0,none,0.3395,0.2915,allow,normal,controlled_sql_lab_47832_v1_seed42
EVT-000106,2026-06-01T00:29:13+00:00,train,pgsql,aidac-pgsql,192.168.136.179,inventory,report_user,normal_operation,maintenance,BACKUP,payments,BACKUP DATABASE billing TO DISK = '/backup/billing_full.bak';,61,2,0,0,0,normal,LOW,0,none,0.0516,0.0249,allow,normal,controlled_sql_lab_47832_v1_seed42
EVT-000107,2026-06-01T00:29:35+00:00,train,mssql,aidac-mssql,192.168.136.186,hr,svc_etl,normal_operation,reporting,SELECT,users,SELECT count(*) FROM transactions WHERE status = 'SETTLED';,59,58,0,0,0,normal,INFO,0,none,0.2914,0.2613,allow,normal,controlled_sql_lab_47832_v1_seed42
EVT-000108,2026-06-01T00:29:45+00:00,train,mssql,aidac-mssql,192.168.136.190,hr,svc_etl,normal_operation,write,INSERT,transactions,"INSERT INTO audit_log(user_id, action, created_at) VALUES (99705, 'LOGIN_OK', CURRENT_TIMESTAMP);",97,10,0,0,0,normal,LOW,0,none,0.1508,0.084,allow,normal,controlled_sql_lab_47832_v1_seed42
EVT-000109,2026-06-01T00:30:09+00:00,train,pgsql,aidac-pgsql,192.168.136.162,core_banking,report_user,normal_operation,write,INSERT,customers,"INSERT INTO audit_log(user_id, action, created_at) VALUES (101256, 'LOGIN_OK', CURRENT_TIMESTAMP);",98,11,0,0,0,normal,LOW,0,none,0.2779,0.231,allow,normal,controlled_sql_lab_47832_v1_seed42
EVT-000110,2026-06-01T00:30:25+00:00,train,pgsql,aidac-pgsql,192.168.136.167,auditdb,svc_backup,incident_response,write,UPDATE,users,UPDATE accounts SET last_seen = CURRENT_TIMESTAMP WHERE account_id = 629576;,76,9,0,0,0,normal,INFO,0,none,0.126,0.1152,allow,normal,controlled_sql_lab_47832_v1_seed42
EVT-000111,2026-06-01T00:30:43+00:00,train,mssql,aidac-mssql,192.168.136.129,core_banking,backup_user,normal_operation,read,SELECT,users,"SELECT order_id, amount FROM orders WHERE order_date >= CURRENT_DATE - INTERVAL '7 days';",89,293,0,0,0,normal,INFO,0,none,0.0846,0.042,allow,normal,controlled_sql_lab_47832_v1_seed42
EVT-000112,2026-06-01T00:31:07+00:00,train,pgsql,aidac-pgsql,192.168.136.109,auditdb,dba_admin,normal_operation,maintenance,ALTER,customers,ALTER INDEX idx_orders_customer REBUILD;,40,9,0,0,0,normal,INFO,0,none,0.3141,0.2532,allow,normal,controlled_sql_lab_47832_v1_seed42
EVT-000113,2026-06-01T00:31:28+00:00,train,pgsql,aidac-pgsql,192.168.136.75,inventory,report_user,backup_window,maintenance,BACKUP,audit_log,BACKUP DATABASE billing TO DISK = '/backup/billing_full.bak';,61,2,0,0,1,normal,LOW,0,none,0.2562,0.2244,allow,normal,controlled_sql_lab_47832_v1_seed42
EVT-000114,2026-06-01T00:31:36+00:00,train,pgsql,aidac-pgsql,192.168.136.32,hr,backup_user,maintenance_window,write,UPDATE,payments,UPDATE accounts SET last_seen = CURRENT_TIMESTAMP WHERE account_id = 163138;,76,5,0,0,1,normal,INFO,0,none,0.259,0.24,allow,normal,controlled_sql_lab_47832_v1_seed42
EVT-000115,2026-06-01T00:32:00+00:00,train,mssql,aidac-mssql,192.168.136.130,inventory,svc_batch,normal_operation,write,INSERT,customers,"INSERT INTO audit_log(user_id, action, created_at) VALUES (226041, 'LOGIN_OK', CURRENT_TIMESTAMP);",98,16,0,0,0,normal,LOW,0,none,0.0476,0.0001,allow,normal,controlled_sql_lab_47832_v1_seed42
EVT-000116,2026-06-01T00:32:21+00:00,train,pgsql,aidac-pgsql,192.168.136.97,billing,dba_admin,normal_operation,write,INSERT,orders,"INSERT INTO audit_log(user_id, action, created_at) VALUES (628438, 'LOGIN_OK', CURRENT_TIMESTAMP);",98,1,0,0,0,normal,INFO,0,none,0.0125,0.0,allow,normal,controlled_sql_lab_47832_v1_seed42
EVT-000117,2026-06-01T00:32:33+00:00,train,mssql,aidac-mssql,192.168.136.200,core_banking,app_user,backup_window,write,UPDATE,orders,UPDATE accounts SET last_seen = CURRENT_TIMESTAMP WHERE account_id = 184230;,76,4,0,0,1,normal,LOW,0,none,0.1355,0.1305,allow,normal,controlled_sql_lab_47832_v1_seed42
EVT-000118,2026-06-01T00:33:03+00:00,train,pgsql,aidac-pgsql,192.168.136.166,core_banking,svc_backup,normal_operation,maintenance,BACKUP,audit_log,BACKUP DATABASE billing TO DISK = '/backup/billing_full.bak';,61,10,0,0,0,normal,LOW,0,none,0.2,0.1797,allow,normal,controlled_sql_lab_47832_v1_seed42
EVT-000119,2026-06-01T00:33:18+00:00,train,mssql,aidac-mssql,192.168.136.236,hr,etl_user,deployment_window,read,SELECT,customers,"SELECT customer_id, status FROM customers WHERE customer_id = 964449;",69,185,0,0,1,normal,INFO,0,none,0.0391,0.0086,allow,normal,controlled_sql_lab_47832_v1_seed42
EVT-000120,2026-06-01T00:33:33+00:00,train,mssql,aidac-mssql,192.168.136.39,core_banking,svc_backup,backup_window,reporting,SELECT,users,SELECT count(*) FROM transactions WHERE status = 'SETTLED';,59,170,0,0,1,normal,INFO,0,none,0.2671,0.23,allow,normal,controlled_sql_lab_47832_v1_seed42
EVT-000121,2026-06-01T00:33:42+00:00,train,pgsql,aidac-pgsql,192.168.136.174,hr,backup_user,normal_operation,maintenance,ALTER,orders,ALTER INDEX idx_orders_customer REBUILD;,40,8,0,0,0,normal,INFO,0,none,0.0751,0.0627,allow,normal,controlled_sql_lab_47832_v1_seed42
EVT-000122,2026-06-01T00:34:09+00:00,train,mssql,aidac-mssql,192.168.136.179,inventory,svc_etl,normal_operation,maintenance,BACKUP,transactions,BACKUP DATABASE billing TO DISK = '/backup/billing_full.bak';,61,18,0,0,0,normal,LOW,0,none,0.2222,0.2116,allow,normal,controlled_sql_lab_47832_v1_seed42
EVT-000123,2026-06-01T00:34:14+00:00,train,mssql,aidac-mssql,192.168.136.138,inventory,dba_admin,normal_operation,write,INSERT,audit_log,"INSERT INTO audit_log(user_id, action, created_at) VALUES (369039, 'LOGIN_OK', CURRENT_TIMESTAMP);",98,16,0,0,0,normal,INFO,0,none,0.0345,0.0305,allow,normal,controlled_sql_lab_47832_v1_seed42
EVT-000124,2026-06-01T00:34:43+00:00,train,mssql,aidac-mssql,192.168.136.227,core_banking,report_user,normal_operation,write,UPDATE,users,UPDATE accounts SET last_seen = CURRENT_TIMESTAMP WHERE account_id = 581243;,76,1,0,0,0,normal,INFO,0,none,0.1584,0.1359,allow,normal,controlled_sql_lab_47832_v1_seed42
EVT-000125,2026-06-01T00:35:01+00:00,train,mssql,aidac-mssql,192.168.136.202,crm,app_user,normal_operation,reporting,SELECT,customers,SELECT count(*) FROM transactions WHERE status = 'SETTLED';,59,428,0,0,0,normal,INFO,0,none,0.1233,0.1206,allow,normal,controlled_sql_lab_47832_v1_seed42
EVT-000126,2026-06-01T00:35:26+00:00,train,pgsql,aidac-pgsql,192.168.136.218,inventory,svc_report,normal_operation,write,INSERT,transactions,"INSERT INTO audit_log(user_id, action, created_at) VALUES (962527, 'LOGIN_OK', CURRENT_TIMESTAMP);",98,9,0,0,0,normal,INFO,0,none,0.1378,0.0826,allow,normal,controlled_sql_lab_47832_v1_seed42
EVT-000127,2026-06-01T00:35:49+00:00,train,pgsql,aidac-pgsql,192.168.136.238,core_banking,backup_user,normal_operation,write,UPDATE,payments,UPDATE accounts SET last_seen = CURRENT_TIMESTAMP WHERE account_id = 405342;,76,9,0,0,0,normal,INFO,0,none,0.0932,0.0699,allow,normal,controlled_sql_lab_47832_v1_seed42
EVT-000128,2026-06-01T00:36:10+00:00,train,mssql,aidac-mssql,192.168.136.201,crm,backup_user,incident_response,maintenance,BACKUP,customers,BACKUP DATABASE billing TO DISK = '/backup/billing_full.bak';,61,12,0,0,0,normal,LOW,0,none,0.0526,0.0135,allow,normal,controlled_sql_lab_47832_v1_seed42
EVT-000129,2026-06-01T00:36:33+00:00,train,pgsql,aidac-pgsql,192.168.136.112,hr,etl_user,normal_operation,maintenance,ALTER,transactions,ALTER INDEX idx_orders_customer REBUILD;,40,16,0,0,0,normal,INFO,0,none,0.1294,0.0628,allow,normal,controlled_sql_lab_47832_v1_seed42
EVT-000130,2026-06-01T00:36:46+00:00,train,pgsql,aidac-pgsql,192.168.136.221,inventory,readonly_user,incident_response,maintenance,ALTER,customers,ALTER INDEX idx_orders_customer REBUILD;,40,2,0,0,0,normal,INFO,0,none,0.1076,0.0613,allow,normal,controlled_sql_lab_47832_v1_seed42
EVT-000131,2026-06-01T00:37:13+00:00,train,mssql,aidac-mssql,192.168.136.179,crm,svc_batch,normal_operation,reporting,SELECT,orders,SELECT count(*) FROM transactions WHERE status = 'SETTLED';,59,425,0,0,0,normal,LOW,0,none,0.2386,0.2355,allow,normal,controlled_sql_lab_47832_v1_seed42
EVT-000132,2026-06-01T00:37:27+00:00,train,mssql,aidac-mssql,192.168.136.81,auditdb,readonly_user,normal_operation,maintenance,BACKUP,transactions,BACKUP DATABASE billing TO DISK = '/backup/billing_full.bak';,61,14,0,0,0,normal,LOW,0,none,0.0872,0.0239,allow,normal,controlled_sql_lab_47832_v1_seed42
EVT-000133,2026-06-01T00:37:36+00:00,train,mssql,aidac-mssql,192.168.136.127,auditdb,svc_batch,normal_operation,write,UPDATE,orders,UPDATE accounts SET last_seen = CURRENT_TIMESTAMP WHERE account_id = 295460;,76,12,0,0,0,normal,INFO,0,none,0.176,0.1199,allow,normal,controlled_sql_lab_47832_v1_seed42
EVT-000134,2026-06-01T00:37:43+00:00,train,mssql,aidac-mssql,192.168.136.152,hr,app_user,deployment_window,maintenance,ALTER,customers,ALTER INDEX idx_orders_customer REBUILD;,40,3,0,0,1,normal,LOW,0,none,0.2448,0.2389,allow,normal,controlled_sql_lab_47832_v1_seed42
EVT-000135,2026-06-01T00:37:51+00:00,train,pgsql,aidac-pgsql,192.168.136.109,inventory,svc_report,deployment_window,write,UPDATE,customers,UPDATE accounts SET last_seen = CURRENT_TIMESTAMP WHERE account_id = 96169;,75,7,0,0,1,normal,LOW,0,none,0.2795,0.2758,allow,normal,controlled_sql_lab_47832_v1_seed42
EVT-000136,2026-06-01T00:38:10+00:00,train,pgsql,aidac-pgsql,192.168.136.234,crm,svc_backup,normal_operation,write,UPDATE,payments,UPDATE accounts SET last_seen = CURRENT_TIMESTAMP WHERE account_id = 29557;,75,10,0,0,0,normal,LOW,0,none,0.3172,0.2618,allow,normal,controlled_sql_lab_47832_v1_seed42
EVT-000137,2026-06-01T00:38:17+00:00,train,pgsql,aidac-pgsql,192.168.136.40,hr,svc_etl,backup_window,read,SELECT,customers,"SELECT customer_id, status FROM customers WHERE customer_id = 491898;",69,229,0,0,1,normal,LOW,0,none,0.2131,0.198,allow,normal,controlled_sql_lab_47832_v1_seed42
EVT-000138,2026-06-01T00:38:24+00:00,train,mssql,aidac-mssql,192.168.136.32,auditdb,svc_batch,normal_operation,reporting,SELECT,orders,SELECT count(*) FROM transactions WHERE status = 'SETTLED';,59,121,0,0,0,normal,LOW,0,none,0.1094,0.0647,allow,normal,controlled_sql_lab_47832_v1_seed42
EVT-000139,2026-06-01T00:38:46+00:00,train,mssql,aidac-mssql,192.168.136.81,core_banking,report_user,normal_operation,write,INSERT,payments,"INSERT INTO audit_log(user_id, action, created_at) VALUES (17234, 'LOGIN_OK', CURRENT_TIMESTAMP);",97,20,0,0,0,normal,INFO,0,none,0.1801,0.1597,allow,normal,controlled_sql_lab_47832_v1_seed42
EVT-000140,2026-06-01T00:38:49+00:00,train,mssql,aidac-mssql,192.168.136.112,hr,readonly_user,normal_operation,reporting,SELECT,customers,SELECT count(*) FROM transactions WHERE status = 'SETTLED';,59,43,0,0,0,normal,INFO,0,none,0.1827,0.1554,allow,normal,controlled_sql_lab_47832_v1_seed42
EVT-000141,2026-06-01T00:39:07+00:00,train,mssql,aidac-mssql,192.168.136.108,auditdb,svc_backup,normal_operation,read,SELECT,orders,"SELECT customer_id, status FROM customers WHERE customer_id = 17032;",68,182,0,0,0,normal,INFO,0,none,0.2702,0.2162,allow,normal,controlled_sql_lab_47832_v1_seed42
EVT-000142,2026-06-01T00:39:33+00:00,train,pgsql,aidac-pgsql,192.168.136.219,hr,etl_user,normal_operation,maintenance,ALTER,payments,ALTER INDEX idx_orders_customer REBUILD;,40,20,0,0,0,normal,LOW,0,none,0.0678,0.0,allow,normal,controlled_sql_lab_47832_v1_seed42
EVT-000143,2026-06-01T00:39:51+00:00,train,pgsql,aidac-pgsql,192.168.136.71,crm,etl_user,backup_window,maintenance,BACKUP,customers,BACKUP DATABASE billing TO DISK = '/backup/billing_full.bak';,61,14,0,0,1,normal,INFO,0,none,0.0222,0.0,allow,normal,controlled_sql_lab_47832_v1_seed42
EVT-000144,2026-06-01T00:40:04+00:00,train,mssql,aidac-mssql,192.168.136.111,billing,svc_backup,normal_operation,write,UPDATE,customers,UPDATE accounts SET last_seen = CURRENT_TIMESTAMP WHERE account_id = 789883;,76,20,0,0,0,normal,LOW,0,none,0.0731,0.054,allow,normal,controlled_sql_lab_47832_v1_seed42
EVT-000145,2026-06-01T00:40:32+00:00,train,mssql,aidac-mssql,192.168.136.147,inventory,svc_backup,maintenance_window,write,UPDATE,payments,UPDATE accounts SET last_seen = CURRENT_TIMESTAMP WHERE account_id = 405427;,76,10,0,0,1,normal,LOW,0,none,0.3313,0.3056,allow,normal,controlled_sql_lab_47832_v1_seed42
EVT-000146,2026-06-01T00:41:00+00:00,train,mssql,aidac-mssql,192.168.136.95,hr,report_user,normal_operation,reporting,SELECT,transactions,SELECT count(*) FROM transactions WHERE status = 'SETTLED';,59,421,0,0,0,normal,INFO,0,none,0.0696,0.064,allow,normal,controlled_sql_lab_47832_v1_seed42
EVT-000147,2026-06-01T00:41:24+00:00,train,mssql,aidac-mssql,192.168.136.206,hr,svc_etl,normal_operation,write,UPDATE,transactions,UPDATE accounts SET last_seen = CURRENT_TIMESTAMP WHERE account_id = 465472;,76,11,0,0,0,normal,LOW,0,none,0.1576,0.1384,allow,normal,controlled_sql_lab_47832_v1_seed42
EVT-000148,2026-06-01T00:41:52+00:00,train,mssql,aidac-mssql,192.168.136.27,core_banking,svc_backup,normal_operation,read,SELECT,orders,"SELECT customer_id, status FROM customers WHERE customer_id = 786326;",69,347,0,0,0,normal,LOW,0,none,0.0628,0.0604,allow,normal,controlled_sql_lab_47832_v1_seed42
EVT-000149,2026-06-01T00:41:57+00:00,train,mssql,aidac-mssql,192.168.136.193,auditdb,backup_user,normal_operation,read,SELECT,audit_log,"SELECT order_id, amount FROM orders WHERE order_date >= CURRENT_DATE - INTERVAL '7 days';",89,16,0,0,0,normal,LOW,0,none,0.2097,0.1837,allow,normal,controlled_sql_lab_47832_v1_seed42
EVT-000150,2026-06-01T00:42:24+00:00,train,mssql,aidac-mssql,192.168.136.49,billing,etl_user,normal_operation,read,SELECT,customers,"SELECT customer_id, status FROM customers WHERE customer_id = 681114;",69,142,0,0,0,normal,INFO,0,none,0.0924,0.0575,allow,normal,controlled_sql_lab_47832_v1_seed42
EVT-000151,2026-06-01T00:42:39+00:00,train,mssql,aidac-mssql,192.168.136.145,core_banking,dba_admin,backup_window,reporting,SELECT,orders,SELECT count(*) FROM transactions WHERE status = 'SETTLED';,59,313,0,0,1,normal,INFO,0,none,0.1042,0.0947,allow,normal,controlled_sql_lab_47832_v1_seed42
